"","Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
"1584",2018,"FLORIDA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","102,700"
"1585",2018,"FLORIDA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1586",2018,"FLORIDA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1587",2018,"FLORIDA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1588",2018,"FLORIDA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1589",2018,"FLORIDA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","","136,000"
"1590",2018,"FLORIDA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","","42,000"
"1591",2018,"FLORIDA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","","173,000"
"1592",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1593",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","1.858"
"1594",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1595",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1596",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.33"
"1597",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1598",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1599",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.221"
"1600",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1601",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1602",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1603",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1604",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1605",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1606",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1607",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1608",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1609",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","1.632"
"1610",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"1611",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"1612",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"1613",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"1614",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"1615",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"1616",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1617",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1618",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1619",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1620",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(NA)"
"1621",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(NA)"
"1622",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1623",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1624",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1625",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1626",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1627",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1628",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1629",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1630",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"1631",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","OTHER","(D)"
"1632",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","OTHER","(D)"
"1633",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","OTHER","(D)"
"1634",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","","1"
"1635",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","","(Z)"
"1636",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","","1"
"1637",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1638",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","9.193"
"1639",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1640",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1641",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","0.997"
"1642",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1643",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1644",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","0.501"
"1645",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1646",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1647",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1648",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1649",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1650",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1651",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1652",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1653",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"1654",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","6.049"
"1655",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"1656",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"1657",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"1658",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"1659",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"1660",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"1661",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1662",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1663",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1664",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1665",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(NA)"
"1666",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(NA)"
"1667",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1668",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1669",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1670",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1671",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1672",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1673",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1674",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1675",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1676",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","OTHER","(D)"
"1677",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","OTHER","(D)"
"1678",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","OTHER","(D)"
"1679",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","","14"
"1680",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","","4"
"1681",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","","17"
"1682",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1683",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","4.9"
"1684",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1685",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1686",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","3"
"1687",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1688",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1689",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","2.3"
"1690",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1691",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1692",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1693",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1694",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1695",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1696",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1697",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1698",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"1699",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","3.7"
"1700",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"1701",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"1702",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"1703",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"1704",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"1705",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"1706",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1707",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1708",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1709",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1710",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1711",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1712",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1713",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1714",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1715",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1716",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1717",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1718",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1719",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1720",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"1721",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","OTHER","(D)"
"1722",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","OTHER","(D)"
"1723",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","OTHER","(D)"
"1724",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","","18"
"1725",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","","17.6"
"1726",2018,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","","18"
"1727",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1728",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","96"
"1729",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1730",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1731",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","33"
"1732",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1733",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1734",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","33"
"1735",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1736",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1737",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1738",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1739",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1740",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1741",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1742",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1743",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"1744",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","37"
"1745",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","100"
"1746",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"1747",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"1748",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"1749",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"1750",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"1751",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"1752",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"1753",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1754",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1755",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1756",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1757",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1758",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1759",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1760",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1761",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1762",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1763",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1764",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1765",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1766",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1767",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"1768",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","37"
"1769",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"1770",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"1771",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"1772",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"1773",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","","100"
"1774",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","","97"
"1775",2018,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","","100"
"1776",2018,"FLORIDA","FRESH","- PRODUCTION"," ","MEASURED IN $"," ","","281,750,000"
"1777",2018,"FLORIDA","FRESH","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","2,450,000"
"1778",2018,"FLORIDA","NOT","- PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"1779",2018,"FLORIDA","PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","0"
"1780",2018,"FLORIDA","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"1781",2018,"FLORIDA","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN TONS"," ","","0"
"1782",2018,"FLORIDA","UTILIZED","PRODUCTION"," ","MEASURED IN CWT"," ","","2,450,000"
"1783",2018,"NEW YORK"," ",""," ",""," ","","700"
"1784",2018,"NEW YORK"," ",""," ",""," ","","800"
"1785",2018,"NEW YORK","MEASURED","$"," ",""," ","","6,229,000"
"1786",2018,"NEW YORK","MEASURED","CWT"," ",""," ","","30,800"
"1787",2018,"NEW YORK","MEASURED","CWT /"," ",""," ","","44"
"1788",2018,"NEW YORK","FRESH","- PRODUCTION"," ","MEASURED IN $"," ","","(D)"
"1789",2018,"NEW YORK","FRESH","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","(D)"
"1790",2018,"NEW YORK","NOT","- PRODUCTION"," ","MEASURED IN CWT"," ","","200"
"1791",2018,"NEW YORK","PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
"1792",2018,"NEW YORK","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","(D)"
"1793",2018,"NEW YORK","UTILIZED","PRODUCTION"," ","MEASURED IN CWT"," ","","30,600"
"1794",2018,"NORTH CAROLINA"," ",""," ",""," ","","1,000"
"1795",2018,"NORTH CAROLINA"," ",""," ",""," ","","1,100"
"1796",2018,"NORTH CAROLINA","MEASURED","$"," ",""," ","","21,375,000"
"1797",2018,"NORTH CAROLINA","MEASURED","CWT"," ",""," ","","125,000"
"1798",2018,"NORTH CAROLINA","MEASURED","CWT /"," ",""," ","","125"
